Date,Open,High,Low,Close,Sentiment_Score
2018-04-06 00:00:00.000000000,6815.9599609375,6857.490234375,6575.0,6636.31982421875,0.0
2018-04-07 00:00:00.000000000,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,0.0
2018-04-08 00:00:00.000000000,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,0.0
2018-04-09 00:00:00.000000000,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,0.0
2018-04-10 00:00:00.000000000,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,0.0
2018-04-11 00:00:00.000000000,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,0.0
2018-04-12 00:00:00.000000000,6955.3798828125,7899.22998046875,6806.509765625,7889.25,0.0
2018-04-13 00:00:00.000000000,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,0.0
2018-04-14 00:00:00.000000000,7874.669921875,8140.7099609375,7846.0,7986.240234375,0.0
2018-04-15 00:00:00.000000000,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,0.0
2018-04-16 00:00:00.000000000,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,0.0
2018-04-17 00:00:00.000000000,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,0.0
2018-04-18 00:00:00.000000000,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,0.0
2018-04-19 00:00:00.000000000,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,0.0
2018-04-20 00:00:00.000000000,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,0.0
2018-04-21 00:00:00.000000000,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,0.0
2018-04-22 00:00:00.000000000,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,0.0
2018-04-23 00:00:00.000000000,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,0.0
2018-04-24 00:00:00.000000000,8934.33984375,9732.6103515625,8927.830078125,9697.5,0.0
2018-04-25 00:00:00.000000000,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,0.0
2018-04-26 00:00:00.000000000,8867.3203125,9281.509765625,8727.08984375,9281.509765625,0.0
2018-04-27 00:00:00.000000000,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,0.0
2018-04-28 00:00:00.000000000,8939.26953125,9412.08984375,8931.990234375,9348.48046875,0.0
2018-04-29 00:00:00.000000000,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,0.0
2018-04-30 00:00:00.000000000,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,0.0
2018-05-01 00:00:00.000000000,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,0.0
2018-05-02 00:00:00.000000000,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,0.0
2018-05-03 00:00:00.000000000,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,0.0
2018-05-04 00:00:00.000000000,9695.5,9779.2001953125,9585.9599609375,9700.759765625,0.0
2018-05-05 00:00:00.000000000,9700.2802734375,9964.5,9695.1201171875,9858.150390625,0.0
2018-05-06 00:00:00.000000000,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,0.0
2018-05-07 00:00:00.000000000,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,0.0
2018-05-08 00:00:00.000000000,9380.8701171875,9462.75,9127.76953125,9234.8203125,0.0
2018-05-09 00:00:00.000000000,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,0.0
2018-05-10 00:00:00.000000000,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,0.0
2018-05-11 00:00:00.000000000,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,0.0
2018-05-12 00:00:00.000000000,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,0.0
2018-05-13 00:00:00.000000000,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,0.0
2018-05-14 00:00:00.000000000,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,0.0
2018-05-15 00:00:00.000000000,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,0.0
2018-05-16 00:00:00.000000000,8504.41015625,8508.4296875,8175.490234375,8368.830078125,0.0
2018-05-17 00:00:00.000000000,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,0.0
2018-05-18 00:00:00.000000000,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,0.0
2018-05-19 00:00:00.000000000,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,0.0
2018-05-20 00:00:00.000000000,8246.990234375,8562.41015625,8205.240234375,8513.25,0.0
2018-05-21 00:00:00.000000000,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,0.0
2018-05-22 00:00:00.000000000,8419.8701171875,8423.25,8004.580078125,8041.77978515625,0.0
2018-05-23 00:00:00.000000000,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,0.0
2018-05-24 00:00:00.000000000,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,0.0
2018-05-25 00:00:00.000000000,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,0.0
2018-05-26 00:00:00.000000000,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,0.0
2018-05-27 00:00:00.000000000,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,0.0
2018-05-28 00:00:00.000000000,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,0.0
2018-05-29 00:00:00.000000000,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,0.0
2018-05-30 00:00:00.000000000,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,0.0
2018-05-31 00:00:00.000000000,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,0.0
2018-06-01 00:00:00.000000000,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,0.0
2018-06-02 00:00:00.000000000,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,0.0
2018-06-03 00:00:00.000000000,7632.08984375,7754.89013671875,7613.0400390625,7720.25,0.0
2018-06-04 00:00:00.000000000,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,0.0
2018-06-05 00:00:00.000000000,7500.89990234375,7643.22998046875,7397.0,7633.759765625,0.0
2018-06-06 00:00:00.000000000,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,0.0
2018-06-07 00:00:00.000000000,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,0.0
2018-06-08 00:00:00.000000000,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,0.0
2018-06-09 00:00:00.000000000,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,0.0
2018-06-10 00:00:00.000000000,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,0.0
2018-06-11 00:00:00.000000000,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,0.0
2018-06-12 00:00:00.000000000,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,0.0
2018-06-13 00:00:00.000000000,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,0.0
2018-06-14 00:00:00.000000000,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,0.0
2018-06-15 00:00:00.000000000,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,0.0
2018-06-16 00:00:00.000000000,6455.4501953125,6592.490234375,6402.2900390625,6550.16015625,0.0
2018-06-17 00:00:00.000000000,6545.52978515625,6589.10986328125,6499.27001953125,6499.27001953125,0.0
2018-06-18 00:00:00.000000000,6510.06982421875,6781.14013671875,6446.68017578125,6734.81982421875,0.0
2018-06-19 00:00:00.000000000,6742.39013671875,6822.5,6709.919921875,6769.93994140625,0.0
2018-06-20 00:00:00.000000000,6770.759765625,6821.56005859375,6611.8798828125,6776.5498046875,0.0
2018-06-21 00:00:00.000000000,6780.08984375,6810.93994140625,6715.169921875,6729.740234375,0.0
2018-06-22 00:00:00.000000000,6737.8798828125,6747.080078125,6006.60009765625,6083.68994140625,0.0
2018-06-23 00:00:00.000000000,6090.10009765625,6224.81982421875,6071.81005859375,6162.47998046875,0.0
2018-06-24 00:00:00.000000000,6164.27978515625,6223.77978515625,5826.41015625,6173.22998046875,0.0
2018-06-25 00:00:00.000000000,6171.97021484375,6327.3701171875,6119.68017578125,6249.18017578125,0.0
2018-06-26 00:00:00.000000000,6253.5498046875,6290.16015625,6093.669921875,6093.669921875,0.0
2018-06-27 00:00:00.000000000,6084.39990234375,6180.0,6052.85009765625,6157.1298828125,0.0
2018-06-28 00:00:00.000000000,6153.16015625,6170.41015625,5873.0498046875,5903.43994140625,0.0
2018-06-29 00:00:00.000000000,5898.1298828125,6261.66015625,5835.75,6218.2998046875,0.0
2018-06-30 00:00:00.000000000,6214.22021484375,6465.509765625,6214.22021484375,6404.0,0.0
2018-07-01 00:00:00.000000000,6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,0.0
2018-07-02 00:00:00.000000000,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,0.0
2018-07-03 00:00:00.000000000,6596.66015625,6671.3701171875,6447.75,6529.58984375,0.0
2018-07-04 00:00:00.000000000,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,0.0
2018-07-05 00:00:00.000000000,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,0.0
2018-07-06 00:00:00.000000000,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,0.0
2018-07-07 00:00:00.000000000,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,0.0
2018-07-08 00:00:00.000000000,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,0.0
2018-07-09 00:00:00.000000000,6775.080078125,6838.68017578125,6724.33984375,6741.75,0.0
2018-07-10 00:00:00.000000000,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,0.0
2018-07-11 00:00:00.000000000,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,0.0
2018-07-12 00:00:00.000000000,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,0.0
2018-07-13 00:00:00.000000000,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,0.0
2018-07-14 00:00:00.000000000,6247.5,6298.18994140625,6212.22021484375,6276.1201171875,0.0
2018-07-15 00:00:00.000000000,6272.7001953125,6403.4599609375,6256.509765625,6359.64013671875,0.0
2018-07-16 00:00:00.000000000,6357.009765625,6741.75,6357.009765625,6741.75,0.0
2018-07-17 00:00:00.000000000,6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,0.0
2018-07-18 00:00:00.000000000,7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,0.0
2018-07-19 00:00:00.000000000,7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,0.0
2018-07-20 00:00:00.000000000,7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,0.0
2018-07-21 00:00:00.000000000,7352.72021484375,7437.64013671875,7262.41015625,7419.2900390625,0.0
2018-07-22 00:00:00.000000000,7417.7998046875,7537.9501953125,7383.81982421875,7418.490234375,0.0
2018-07-23 00:00:00.000000000,7414.7099609375,7771.5,7409.10009765625,7711.10986328125,0.0
2018-07-24 00:00:00.000000000,7716.509765625,8424.26953125,7705.5,8424.26953125,0.0
2018-07-25 00:00:00.000000000,8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,0.0
2018-07-26 00:00:00.000000000,8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,0.0
2018-07-27 00:00:00.000000000,7950.39990234375,8262.66015625,7839.759765625,8165.009765625,0.0
2018-07-28 00:00:00.000000000,8169.06005859375,8222.849609375,8110.77001953125,8192.150390625,0.0
2018-07-29 00:00:00.000000000,8205.8203125,8272.259765625,8141.18017578125,8218.4599609375,0.0
2018-07-30 00:00:00.000000000,8221.580078125,8235.5,7917.5,8180.47998046875,0.0
2018-07-31 00:00:00.000000000,8181.2001953125,8181.52978515625,7696.93017578125,7780.43994140625,0.0
2018-08-01 00:00:00.000000000,7769.0400390625,7769.0400390625,7504.9501953125,7624.91015625,0.0
2018-08-02 00:00:00.000000000,7634.18994140625,7712.77001953125,7523.43994140625,7567.14990234375,0.0
2018-08-03 00:00:00.000000000,7562.14013671875,7562.14013671875,7328.64990234375,7434.39013671875,0.0
2018-08-04 00:00:00.000000000,7438.669921875,7497.490234375,6984.06982421875,7032.85009765625,0.0
2018-08-05 00:00:00.000000000,7031.080078125,7102.77001953125,6940.7001953125,7068.47998046875,0.0
2018-08-06 00:00:00.000000000,7062.93994140625,7166.5498046875,6890.5400390625,6951.7998046875,0.0
2018-08-07 00:00:00.000000000,6958.31982421875,7146.56005859375,6748.240234375,6753.1201171875,0.0
2018-08-08 00:00:00.000000000,6746.85009765625,6746.85009765625,6226.22021484375,6305.7998046875,0.0
2018-08-09 00:00:00.000000000,6305.56005859375,6625.72998046875,6249.06982421875,6568.22998046875,0.0
2018-08-10 00:00:00.000000000,6571.419921875,6591.259765625,6124.52001953125,6184.7099609375,0.0
2018-08-11 00:00:00.000000000,6185.7900390625,6455.740234375,6109.02978515625,6295.72998046875,0.0
2018-08-12 00:00:00.000000000,6283.64990234375,6409.85009765625,6237.5,6322.68994140625,0.0
2018-08-13 00:00:00.000000000,6341.35986328125,6537.0498046875,6225.72021484375,6297.56982421875,0.0
2018-08-14 00:00:00.000000000,6287.66015625,6287.93994140625,5971.0498046875,6199.7099609375,0.0
2018-08-15 00:00:00.000000000,6221.419921875,6588.490234375,6221.419921875,6308.52001953125,0.0
2018-08-16 00:00:00.000000000,6294.22998046875,6473.5,6276.41015625,6334.72998046875,0.0
2018-08-17 00:00:00.000000000,6340.91015625,6582.5,6324.97021484375,6580.6298828125,0.0
2018-08-18 00:00:00.000000000,6583.43017578125,6617.35009765625,6353.72998046875,6423.759765625,0.0
2018-08-19 00:00:00.000000000,6422.56982421875,6537.97998046875,6361.5498046875,6506.06982421875,0.0
2018-08-20 00:00:00.000000000,6500.509765625,6536.919921875,6297.93017578125,6308.52978515625,0.0
2018-08-21 00:00:00.000000000,6301.06982421875,6500.8701171875,6298.240234375,6488.759765625,0.0
2018-08-22 00:00:00.000000000,6486.25,6816.7900390625,6310.10986328125,6376.7099609375,0.0
2018-08-23 00:00:00.000000000,6371.33984375,6546.5400390625,6371.33984375,6534.8798828125,0.0
2018-08-24 00:00:00.000000000,6551.52001953125,6719.9599609375,6498.64013671875,6719.9599609375,0.0
2018-08-25 00:00:00.000000000,6719.9501953125,6789.6298828125,6700.9599609375,6763.18994140625,0.0
2018-08-26 00:00:00.000000000,6754.64013671875,6774.75,6620.75,6707.259765625,0.0
2018-08-27 00:00:00.000000000,6710.7998046875,6884.64013671875,6689.7099609375,6884.64013671875,0.0
2018-08-28 00:00:00.000000000,6891.080078125,7109.56005859375,6882.33984375,7096.27978515625,0.0
2018-08-29 00:00:00.000000000,7091.7099609375,7113.2998046875,6970.81982421875,7047.16015625,0.0
2018-08-30 00:00:00.000000000,7043.759765625,7072.68994140625,6834.68994140625,6978.22998046875,0.0
2018-08-31 00:00:00.000000000,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,0.0
2018-09-01 00:00:00.000000000,7044.81005859375,7242.2900390625,7038.0498046875,7193.25,0.0
2018-09-02 00:00:00.000000000,7189.580078125,7306.31005859375,7132.16015625,7272.72021484375,0.0
2018-09-03 00:00:00.000000000,7279.02978515625,7317.93994140625,7208.14990234375,7260.06005859375,0.0
2018-09-04 00:00:00.000000000,7263.0,7388.259765625,7255.43994140625,7361.66015625,0.0
2018-09-05 00:00:00.000000000,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,0.0
2018-09-06 00:00:00.000000000,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,0.0
2018-09-07 00:00:00.000000000,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,0.0
2018-09-08 00:00:00.000000000,6460.169921875,6534.25,6197.52001953125,6225.97998046875,0.0
2018-09-09 00:00:00.000000000,6223.3798828125,6446.259765625,6201.22021484375,6300.85986328125,0.0
2018-09-10 00:00:00.000000000,6301.56982421875,6374.97998046875,6292.759765625,6329.7001953125,0.0
2018-09-11 00:00:00.000000000,6331.8798828125,6398.919921875,6260.2099609375,6321.2001953125,0.0
2018-09-12 00:00:00.000000000,6317.009765625,6363.8701171875,6265.08984375,6351.7998046875,0.0
2018-09-13 00:00:00.000000000,6354.240234375,6535.41015625,6354.240234375,6517.31005859375,0.0
2018-09-14 00:00:00.000000000,6515.41015625,6596.10009765625,6456.169921875,6512.7099609375,0.0
2018-09-15 00:00:00.000000000,6509.39990234375,6561.72021484375,6493.5498046875,6543.2001953125,0.0
2018-09-16 00:00:00.000000000,6536.68017578125,6544.330078125,6460.10009765625,6517.18017578125,0.0
2018-09-17 00:00:00.000000000,6514.06005859375,6540.2099609375,6257.52001953125,6281.2001953125,0.0
2018-09-18 00:00:00.000000000,6280.91015625,6384.18017578125,6265.7099609375,6371.2998046875,0.0
2018-09-19 00:00:00.000000000,6371.85009765625,6448.4599609375,6208.33984375,6398.5400390625,0.0
2018-09-20 00:00:00.000000000,6398.85009765625,6529.259765625,6395.9501953125,6519.669921875,0.0
2018-09-21 00:00:00.000000000,6513.8701171875,6794.330078125,6496.35986328125,6734.9501953125,0.0
2018-09-22 00:00:00.000000000,6735.0498046875,6814.56005859375,6616.7998046875,6721.97998046875,0.0
2018-09-23 00:00:00.000000000,6715.31982421875,6766.14990234375,6679.419921875,6710.6298828125,0.0
2018-09-24 00:00:00.000000000,6704.77001953125,6713.56005859375,6580.89990234375,6595.41015625,0.0
2018-09-25 00:00:00.000000000,6603.64013671875,6603.64013671875,6381.85986328125,6446.47021484375,0.0
2018-09-26 00:00:00.000000000,6452.7900390625,6585.91015625,6397.89013671875,6495.0,0.0
2018-09-27 00:00:00.000000000,6495.2900390625,6712.10009765625,6464.9501953125,6676.75,0.0
2018-09-28 00:00:00.000000000,6678.75,6785.02978515625,6598.31982421875,6644.1298828125,0.0
2018-09-29 00:00:00.000000000,6643.10009765625,6643.10009765625,6511.64990234375,6601.9599609375,0.0
2018-09-30 00:00:00.000000000,6604.7099609375,6643.77978515625,6566.5400390625,6625.56005859375,0.0
2018-10-01 00:00:00.000000000,6619.85009765625,6653.2998046875,6549.080078125,6589.6201171875,0.0
